"","LD1A1","LD1A2","LD1A3","LD1A4","LD1A5","LD1A6","LD1A7","LD1B1","LD1B2","LD1B3","LD1B4","LD1B5","LD1B6","LD1B7","LD1C1","LD1C10","LD1C2","LD1C3","LD1C4","LD1C5","LD1C6","LD1C7","LD1C8","LD1C9","LD1D1","LD1D10","LD1D2","LD1D3","LD1D4","LD1D5","LD1D6","LD1D7","LD1D8","LD1D9","O22A1","O22A2","O22A3","O22A4","O22A5","O22A6","O22A7","O22A8","O22B1","O22B2","O22B3","O22B4","O22B5","O22B6","O22B7","O22B8","O22C1","O22C2","O22C3","O22C4","O22C5","O22C6","O22C7","O22C8","O22D1","O22D2","O22D3","O22D4","O22D5","O22D6","O22D7","O22D8","highN4A1","highN4A2","highN4A3","highN4A4","highN4A5","highN4A6","highN4A7","highN4A8","highN4B1","highN4B2","highN4B3","highN4B4","highN4B5","highN4B6","highN4B7","highN4B8","highN4C1","highN4C2","highN4C3","highN4C4","highN4C5","highN4C6","highN4C7","highN4C8","highN4D1","highN4D2","highN4D3","highN4D4","highN4D5","highN4D6"
"LD1D3",0.979418563645778,0.939069836289926,0.921916704058549,0.796443661943337,0.605294991066365,0.965238949195663,0.927843558898969,0.975812120820776,0.475730498494017,0.817190542138044,0.588940323054686,0.825157709549169,0.921214810524254,0.883269927981949,0.942831205896968,0.591665488917145,0.887782483130118,0.991590403585119,0.672096888596494,0.981475354701331,0.95931250787387,0.926726129873219,0.580988028066811,0.763041889303858,0.586812762730456,0.908613253732411,0.7411319645052,1,0.916043749617827,0.985706482235048,0.920626689353436,0.84737754182416,0.947811222322502,0.605699094014894,0.971433658761785,0.873409160367324,0.631226087986509,0.57893406050423,0.976916860915821,0.922861657817553,0.68983119192863,0.593355782243014,0.584803931571908,0.678858166265002,0.903972373382675,0.970023655092283,0.590962504255386,0.671082733495713,0.867857028487351,0.949981635270496,0.922411839775355,0.584655871419002,0.98544350165512,0.664735644091643,0.935281972624769,0.576969341443146,0.979231465694332,0.648658577699714,0.64955045437859,0.973129513829244,0.584535130416195,0.944659878634938,0.617855407321577,0.975831135405764,0.579878969053745,0.856706618845082,0.803303331795183,0.80015651328482,0.566772838854085,0.493478416344424,0.805656443790198,0.79314112638711,0.557712123204442,0.551141207087003,0.52643085180718,0.57583125748702,0.725187742391247,0.820915645552421,0.504643470008154,0.601284868161341,0.766673706231706,0.853385841232519,0.741274889835954,0.429601510803982,0.820444656683739,0.504557913148051,0.706135054547894,0.446650524773467,0.79184488518677,0.528517184599104,0.556634265879057,0.864867744885672,0.501821989358451,0.759651232853802,0.755305241301675,0.842210371246971
"LD1D4",0.898357987229968,0.891837650489058,0.951893434519453,0.928707639295828,0.743285975475726,0.854004108165802,0.897848522429981,0.916890899648713,0.455135994962893,0.715425423290412,0.721869903052812,0.949803947933458,0.958158588537077,0.843586393964365,0.98625029776837,0.725971304293548,0.986200931968791,0.914637846011199,0.812849920695464,0.934765996891149,0.977478334453356,0.980349027828246,0.714300225174091,0.894282669727383,0.720087770141527,0.858192211367777,0.879605751925729,0.916043749617827,1,0.92416495142836,0.97069605577295,0.970586773682667,0.946531739499298,0.743373124247261,0.936888509463197,0.923656343540437,0.783772851961895,0.712735295794328,0.940358705017401,0.961340670458041,0.86460677380342,0.734109248695293,0.721930812802198,0.845017285920352,0.927129258136991,0.947360134181213,0.734578614213235,0.838505586621059,0.964199667724918,0.909883158744403,0.981509000125322,0.720738374227143,0.933844652099915,0.826771163809697,0.971237105988264,0.709359266628246,0.933498637091959,0.802867994909864,0.798552839364226,0.936486168684824,0.72103833682682,0.976762083227367,0.768670724086519,0.934027404692687,0.714099898147195,0.96324699139361,0.625387370768129,0.792927109693868,0.684285253370768,0.642903003250847,0.636059920108778,0.784265403873258,0.685584254392564,0.719919184531342,0.694235582489175,0.711346351068324,0.696080040471748,0.671664123179746,0.65953656998555,0.733718055032104,0.722724302614034,0.720474569297248,0.734914739732415,0.571792327364575,0.647694681379105,0.622992952712078,0.697646162413018,0.599969771542908,0.607702836974951,0.655996162377614,0.68824591932997,0.774683455763435,0.660499412445203,0.755760043141625,0.736803773121337,0.689207736370643
"LD1D5",0.968091966464959,0.929682213132067,0.924029248497093,0.810204289027475,0.62212625775127,0.95117574115023,0.929768214633289,0.967784924878403,0.469323706429619,0.806184158104396,0.601821970611309,0.842139680434298,0.920558797107042,0.882088022137709,0.944548528793244,0.60745227207487,0.894300268470615,0.985974691484694,0.687894703626773,0.989502309038997,0.958728772015242,0.935335332422506,0.598145730836026,0.777493296103615,0.600985231755632,0.910532481317091,0.754315280211714,0.985706482235048,0.92416495142836,1,0.921450541431343,0.860343354567623,0.953547260271073,0.618355734330969,0.965661694490849,0.875982435063514,0.648189146466527,0.593357564305324,0.984529027199217,0.925046742639358,0.70863057073653,0.607548055951311,0.597386348249746,0.695042520875543,0.907981002583313,0.970705504295887,0.611549197129727,0.690084671328516,0.883310424438392,0.951813894092454,0.927467551802811,0.599051519145178,0.982348072046648,0.683622312132651,0.950160050054127,0.590561386900899,0.982133506710675,0.668394134413457,0.666450281195708,0.967597802091435,0.600417264404391,0.949797545000391,0.638270437624498,0.970042680268016,0.595846199820491,0.872986889404526,0.794558158752033,0.802940378551356,0.57848675201806,0.508599191475815,0.79794644570367,0.796192750838161,0.571291881741785,0.568821343420945,0.546806296000207,0.592916445246946,0.727941649137969,0.820904560759702,0.523172484518552,0.618941285159727,0.770766804591737,0.855188254489241,0.74342192485958,0.44507402829118,0.811316570655206,0.517387871817291,0.707621634218316,0.462910002803237,0.781734824140415,0.541806806662591,0.572008612971797,0.867561068987866,0.519091962600704,0.764720546275563,0.758458294026174,0.838725217246911
"LD1D6",0.912206571823221,0.938266017481549,0.974876588414512,0.861559202847757,0.640521744668593,0.89311880661896,0.928322333629867,0.925437253705221,0.491066129484861,0.75202490679964,0.622662790417329,0.894469100048893,0.98169167256854,0.885392819095361,0.972863438253389,0.621554623993799,0.943756685973542,0.916777721643685,0.710157430402494,0.91893512032455,0.975857894518318,0.970129664823365,0.604686616338268,0.814192130486791,0.616660097638828,0.91217601704564,0.796167406475239,0.920626689353436,0.97069605577295,0.921450541431343,1,0.937823078464573,0.954930911990523,0.649171326018707,0.929782147621335,0.920202424726108,0.682624248899164,0.607177391095569,0.920447933988947,0.978850006401732,0.793205992960764,0.632433445477371,0.62316597455584,0.767666303148448,0.948060658395441,0.92223136603443,0.619348430458404,0.746688131957518,0.902663397924488,0.877488378637717,0.96573410980549,0.613887187645178,0.923651129278558,0.726617706462186,0.95860774718308,0.604994109345529,0.915432501642883,0.701109579252097,0.694229063218629,0.921627866799549,0.606797782041734,0.937853489039185,0.657040132719904,0.926528535505626,0.603150755006263,0.904037675139582,0.699903896638853,0.822448645554839,0.711354898356792,0.648822254863358,0.708478504286403,0.821708115129542,0.710554486522824,0.693812375518833,0.671398992583991,0.720515970913782,0.756613686508936,0.724570874276656,0.593607755939783,0.730352718311046,0.773479069108647,0.760774765926621,0.781707381647494,0.543504647924672,0.713607102662503,0.637513041778044,0.750392606753775,0.574296102453121,0.682445257846466,0.668784353568244,0.693889245570143,0.774896562089002,0.610599391611596,0.794778567756074,0.774867906299745,0.740797767710125
"LD1D7",0.822159398208021,0.797705319416279,0.889549655423098,0.971574543219227,0.835371837290646,0.755951042066764,0.810393430305654,0.866224708354365,0.417098588958915,0.634026715919168,0.819741592724054,0.983558446350299,0.911264798975125,0.76187269588378,0.948393437656674,0.82032234778562,0.969140603984642,0.84470514537479,0.879574282475383,0.880794156179147,0.938403129952009,0.932486641712456,0.80570213736431,0.946888779319918,0.815555581004726,0.769331020996032,0.935399821106486,0.84737754182416,0.970586773682667,0.860343354567623,0.937823078464573,1,0.876246330893043,0.840567218245692,0.896085934253854,0.848958812356539,0.864756204235603,0.809229152405033,0.888270219945327,0.908437905543248,0.915495804469357,0.829121494017417,0.819772638228173,0.912394029627982,0.851057146375005,0.908762911396533,0.813394145453996,0.898013872228593,0.960324120046421,0.842614723348813,0.957843133439193,0.813944039671278,0.880002269067606,0.890027754397695,0.922620435851475,0.806399539999243,0.881316441590296,0.877339027491617,0.866663902982397,0.895445911437885,0.804507532039092,0.94041461132894,0.841493629297868,0.886659243032695,0.804777720428868,0.969852605528011,0.484068395111722,0.666977364867712,0.594963983229062,0.574598448114568,0.494939138488001,0.657397183447594,0.603944203636335,0.670586391824925,0.63901150205328,0.627786960799268,0.56131529162546,0.529723356436838,0.607141743293627,0.648645808560115,0.585076832305056,0.586444907564211,0.606381452900491,0.518861198953083,0.507361055038664,0.540178462768406,0.566754300000762,0.549707226872551,0.46691793768784,0.575107181397033,0.606031169214293,0.659038361198448,0.614627276572923,0.62740429886403,0.602086048983075,0.552009568556339
"LD1D8",0.930732010527994,0.959383940320895,0.971031541704053,0.7898289557095,0.548501878583839,0.927735103014644,0.971235442879123,0.924373680312268,0.491204006120414,0.791503834424473,0.524512041174926,0.829007741797541,0.955030634978992,0.921303494297644,0.948563089530188,0.529410916486712,0.906935775915454,0.946480981158421,0.63212478416361,0.94420758363808,0.952960114155001,0.975024784536402,0.517461654496497,0.74187396105137,0.521552010014012,0.953974187325797,0.716881963149271,0.947811222322502,0.946531739499298,0.953547260271073,0.954930911990523,0.876246330893043,1,0.548721308415599,0.921021170309723,0.929117179346187,0.595276469497894,0.513159618193243,0.942312687603484,0.959444637061803,0.717937033231042,0.537019142644321,0.523808346598443,0.677630853039022,0.958979328477996,0.928216000174616,0.542309557706415,0.667112833060064,0.87872749183528,0.930852582649814,0.930459616584803,0.520996574594843,0.939507009830007,0.648201882348337,0.960785082870225,0.509307120360807,0.946670817751674,0.620265170382349,0.613094094987363,0.91941364341168,0.522874429230219,0.933540391252458,0.579245355139599,0.924765668835986,0.515087610877693,0.873562581956805,0.806066024598815,0.88534469682032,0.732759302265936,0.658070204298202,0.813541524317278,0.884093663650006,0.724541643234075,0.689350928902767,0.671784286206038,0.73884530712562,0.835555406188788,0.843230403125632,0.599778810525004,0.751793308908771,0.861415776589436,0.87102792508349,0.850656367463466,0.557305040150079,0.820386010989621,0.664567727956365,0.820695453392648,0.581462024362408,0.794522790468402,0.690653580149061,0.715342322697407,0.86355343618001,0.612902390715756,0.866594194139168,0.85506184209074,0.850185053317586
"LD1D9",0.581904144887212,0.424961388973347,0.535383378153191,0.929531454678379,0.989817896581333,0.454599282747164,0.424485104597729,0.672932027827626,0.22504221463744,0.360680223178765,0.998634629993606,0.897505962170259,0.610927149520533,0.392137912916451,0.730514436392015,0.990343443012556,0.789785855283213,0.602686367760084,0.970713525674781,0.669036061714913,0.71677935713552,0.627527593272665,0.978856102593174,0.955429289212468,0.993972837239262,0.368848015919019,0.959797260446909,0.605699094014894,0.743373124247261,0.618355734330969,0.649171326018707,0.840567218245692,0.548721308415599,1,0.726629283882679,0.527893671373992,0.978134944524806,0.994002597634128,0.679056248901063,0.614336634240928,0.874730596395946,0.996089116522092,0.99771872506308,0.941289608327211,0.494434778824286,0.743156035043003,0.952270019467663,0.930650675219835,0.825959291903153,0.624565712641548,0.763093127444586,0.992509292395718,0.675417424790615,0.951739375215471,0.654723077871831,0.995182518277099,0.668121744118014,0.968207407061805,0.965546925440656,0.731281812217564,0.972409429991122,0.760570169212541,0.955303243909642,0.710061379011805,0.982615396670949,0.852694418750121,0.0729529428900414,0.240887456479414,0.164793576048249,0.19652553417153,0.081507548597499,0.217160849116249,0.180881174257746,0.360844911668979,0.318617487363162,0.223619359111451,0.0850725059080589,0.123455953480272,0.397673518243849,0.264748896820973,0.122880996437327,0.199808412513643,0.144529373727968,0.244995705122104,0.106912453033797,0.147701761854414,0.0918484883974442,0.261852290373178,0.0590164192456524,0.176695921558516,0.216163492237592,0.349625780429696,0.380617662912138,0.173076250099886,0.141746053439152,0.161051307350172
"O22A1",0.972121257529195,0.896976596687826,0.896362097970816,0.871845105877623,0.720508261653038,0.931369983831801,0.875099098435126,0.987440495875667,0.459995793396288,0.774925696420396,0.711507745057029,0.888976810589932,0.92297557202218,0.834063080953804,0.966883035899982,0.709210244981991,0.923711120840993,0.970156544663806,0.77110753986725,0.972298952735109,0.976986265874004,0.916839355776192,0.695675419360774,0.847303017835666,0.707026009385962,0.848232652742268,0.831252231848528,0.971433658761785,0.936888509463197,0.965661694490849,0.929782147621335,0.896085934253854,0.921021170309723,0.726629283882679,1,0.865045102452299,0.743758608948913,0.700696521907113,0.971255026266785,0.927334003486048,0.776473040513637,0.715322546690721,0.709732476579614,0.781941941906111,0.876958929058512,0.98480526013215,0.6965545099881,0.768568446502924,0.909715832079628,0.937300341272915,0.957685383642881,0.704593612313851,0.98057925812522,0.764642898839891,0.931496142064648,0.699545223485761,0.970729004688897,0.75319777540436,0.753024951133301,0.989119732571245,0.695882335424739,0.965143056543293,0.720816863219435,0.990616145874476,0.695841347017567,0.906870718277733,0.700424427789442,0.729311448274126,0.52221608237019,0.467280512645748,0.703680789921793,0.719346280644062,0.518483899729484,0.546769795138117,0.515948097969333,0.539367185056896,0.638560742643704,0.721846824834871,0.504099923797619,0.567671688802264,0.678798590646072,0.763536595911253,0.661197326650916,0.418527914702226,0.719891934875649,0.465789048412285,0.623026389917489,0.438528029156,0.686641944265282,0.492287685073391,0.521986519301622,0.797872434944835,0.504789469339308,0.682197101289658,0.672879401979688,0.747570759552352
"O22A2",0.868566703895957,0.918054975995085,0.946328628980992,0.766990884792033,0.522109775547387,0.857103549318347,0.918921209693419,0.848516757826133,0.457401691041274,0.720353915216045,0.500096960082218,0.806108091446859,0.921078115703889,0.860141471278686,0.92719527727959,0.500442130113222,0.898390429677766,0.873833201247368,0.605961011370031,0.871387196214688,0.913902149919442,0.944171495500452,0.484348520742529,0.715136046393645,0.494134886880401,0.877179756550958,0.696804665910145,0.873409160367324,0.923656343540437,0.875982435063514,0.920202424726108,0.848958812356539,0.929117179346187,0.527893671373992,0.865045102452299,1,0.613422309229712,0.492253611031716,0.884895453496521,0.964194313250993,0.790459282817837,0.529473233548213,0.515056654689502,0.724665257553889,0.976843953854829,0.867951786468652,0.528086100001443,0.711082614306219,0.885184237290294,0.877772181213075,0.926548695638502,0.501297431509083,0.872464106273685,0.673073371672149,0.951136756772145,0.485961308913365,0.875385212523749,0.624403704444018,0.612791219942239,0.855436476242714,0.496257790749007,0.912547663064822,0.575015973633524,0.861106216758347,0.487302770057943,0.857690494968889,0.721335548278515,0.879190429202334,0.846489220495483,0.811664162620888,0.735998562445124,0.878353376004127,0.843053445631856,0.823878157667222,0.804154385417374,0.847979681761918,0.83685606965633,0.756627975910326,0.690136698872701,0.850248618038461,0.849476932007275,0.777060448417166,0.859503965178383,0.723570913325933,0.723347393886161,0.813975815625679,0.851614153378482,0.746933753598051,0.701920152327967,0.830270071030811,0.842663318417822,0.769711656592482,0.745962731588127,0.874020163677811,0.877351609850815,0.753698719566614
"O22A3",0.601866172192655,0.467070452603657,0.585721741606106,0.947000463507564,0.982035542401851,0.4809475767309,0.473217362196725,0.685937264858812,0.242457238131062,0.384578842089635,0.976039071750338,0.921163984314117,0.648003009575144,0.433324725147271,0.768417438650066,0.978691644520384,0.832591250195836,0.629193887094672,0.978756485887596,0.698314283989594,0.746189901132945,0.679499555932613,0.972786631746497,0.96691681288581,0.977823093978061,0.410969671928844,0.972194195606424,0.631226087986509,0.783772851961895,0.648189146466527,0.682624248899164,0.864756204235603,0.595276469497894,0.978134944524806,0.743758608948913,0.613422309229712,1,0.981139811341286,0.711288736212939,0.668547057979434,0.938354364583677,0.988855947467144,0.981531018539744,0.976526489173198,0.565659165075412,0.764443772730645,0.974225084835284,0.98175508537176,0.884684115633784,0.656526016983466,0.804809905047274,0.982925706222861,0.70114940704745,0.990096478236849,0.712501790789143,0.977629922059797,0.69687595566943,0.994423977072092,0.987757094779382,0.751707187236546,0.973001342847999,0.799166764249275,0.982364029204897,0.731288448242973,0.977026273341784,0.898699674844123,0.112777221961811,0.316876329479133,0.280796924082919,0.336291562886406,0.125655811420882,0.293910183354045,0.301599858759949,0.501171425537639,0.461597247604273,0.346969894029205,0.157015162483984,0.173179698874227,0.525534164363907,0.390262900538434,0.197610836757287,0.253205652146781,0.223107038414756,0.401765106080832,0.145844509754581,0.285299613851395,0.173188697062744,0.4199574378009,0.0960557542247501,0.313599997390406,0.347589836241953,0.403179774398349,0.520010480116621,0.25370189175651,0.225607988185888,0.206334086174152
"O22A4",0.551689529586357,0.382630579249671,0.493548944022857,0.91496105264743,0.996419989505422,0.42099584712468,0.383604526378862,0.644967335729447,0.202680659225279,0.332283527711444,0.997524729340558,0.878996466133474,0.57064469176372,0.351665839847165,0.700902395208807,0.99782870967667,0.766571007391538,0.576466779947402,0.975902469807809,0.647998705386206,0.685563569640923,0.593888795010241,0.993084784162036,0.946611167802458,0.999083383898076,0.325323898308759,0.9538955139726,0.57893406050423,0.712735295794328,0.593357564305324,0.607177391095569,0.809229152405033,0.513159618193243,0.994002597634128,0.700696521907113,0.492253611031716,0.981139811341286,1,0.656133211314582,0.575269051402198,0.859570823947542,0.996866928482627,0.994821973342531,0.927514660027767,0.454605306788478,0.719987039136549,0.973353224372363,0.930691211821852,0.814020048685231,0.60063263575053,0.73346870244775,0.999094505076803,0.65180806991765,0.954754654242368,0.62614388067371,0.999475422242581,0.644797956949499,0.975345461792369,0.973528751339589,0.710663831662478,0.987352264971531,0.738090903920199,0.971129076711303,0.687961174287158,0.995442661036108,0.838805007241758,0.0352083729013717,0.204435869608937,0.122305808084004,0.163844068868201,0.0439452546707359,0.17830997448567,0.139178547818545,0.340938975108943,0.299861502435926,0.188625257530921,0.0360019397423255,0.0893384639264057,0.400785897645501,0.235940246886729,0.0791945042118512,0.171973695231263,0.100587820141538,0.235793787087608,0.0727992378908021,0.11448586694159,0.0437784862146637,0.249043577759865,0.0216881308540279,0.14297666997119,0.184363340502124,0.335484830998393,0.374018770927012,0.130876957513979,0.0985989115417125,0.130233055917614
"O22A5",0.960720838988968,0.90773301944104,0.917208151497682,0.852919444885376,0.682173268011327,0.92965711623926,0.910461022579755,0.961653200559547,0.45184003131417,0.780865173174297,0.663218655794319,0.878131529196636,0.916144129880544,0.857302253305182,0.954920391932326,0.667921244744974,0.917514704896032,0.978685378579906,0.742866186039014,0.989537260487601,0.964270720355134,0.938561312468135,0.658345717550829,0.823706438517715,0.662090383472887,0.879734988404152,0.803157202405688,0.976916860915821,0.940358705017401,0.984529027199217,0.920447933988947,0.888270219945327,0.942312687603484,0.679056248901063,0.971255026266785,0.884895453496521,0.711288736212939,0.656133211314582,1,0.926447905212721,0.763908422996524,0.671252228470289,0.660972239970486,0.753071309726522,0.902295686614648,0.981834109389498,0.672116710923289,0.74888596526985,0.915854382612132,0.963681122826661,0.944041591927089,0.661514287250409,0.982568750315914,0.743154464287147,0.95791741553619,0.652967191874303,0.98423292772797,0.727968065055391,0.724741996103244,0.972586293205116,0.660920578267478,0.970470219763549,0.69809108338829,0.972682014995101,0.657153280443661,0.90362524298595,0.739104676856768,0.772502151212446,0.568671502173043,0.514438842864671,0.743409840234891,0.763054928716436,0.565430102622379,0.587739757911841,0.562673069767692,0.58979344796181,0.68812787392489,0.771685752441778,0.546989220968178,0.618403450565476,0.731510668528821,0.809699794623279,0.707647054406724,0.462549561080394,0.75671362639045,0.514508867781836,0.674252245127938,0.482188085162244,0.725143232562186,0.540175449265161,0.571194852795013,0.83820077339178,0.543566135392477,0.732496393089517,0.731604735436914,0.789521912449516
"O22A6",0.915844695809679,0.942714624390848,0.972659276976734,0.832777699206544,0.605599151399944,0.901369833507669,0.936674591667847,0.9187539596022,0.4826176194027,0.754927496329639,0.587966154003412,0.869011714820115,0.969631192593838,0.886901767050064,0.971489242540373,0.586003693312306,0.933379356601267,0.91977419833982,0.678401591096518,0.921115183519385,0.970213841071248,0.96764775268374,0.56877731059539,0.7848263166231,0.581270395147177,0.91287195450414,0.765236199728879,0.922861657817553,0.961340670458041,0.925046742639358,0.978850006401732,0.908437905543248,0.959444637061803,0.614336634240928,0.927334003486048,0.964194313250993,0.668547057979434,0.575269051402198,0.926447905212721,1,0.805983394389605,0.605971552743595,0.595497015718537,0.766537367966649,0.977814960621213,0.921554636690573,0.592940941872703,0.745917647619183,0.911142455513799,0.89148416976625,0.971147758235483,0.582620823108429,0.924314447180052,0.718088284658952,0.974783264836057,0.571960318925239,0.919300472870162,0.683597416533711,0.674933128767824,0.91618147523146,0.574420523030663,0.945146745807299,0.635440945693049,0.924307372227025,0.569504893608953,0.902266057275865,0.728699342638153,0.8574871445618,0.772047952618091,0.717700003240924,0.740463769495588,0.85751408461982,0.769237124854672,0.747663657559892,0.727338899851198,0.777289185511547,0.800893062789464,0.757153479599754,0.630688399045708,0.783861996961068,0.818551583550367,0.786635871595457,0.824430143484682,0.619227943625127,0.736576358342711,0.715819974137499,0.800671294992379,0.645018718088084,0.70971534045756,0.739137177150505,0.760094229771948,0.788003887024601,0.667470117456961,0.837799827633181,0.826500854990952,0.765210505174926
"O22A7",0.662446265777951,0.609523642876973,0.731002408107311,0.933479324512093,0.867886438446145,0.572453274282255,0.624515160697345,0.72255046712239,0.310512858041905,0.466216687396877,0.858576984051335,0.930662199955245,0.76150840710914,0.574132188616979,0.842967874434494,0.855876077466885,0.890642463613251,0.687891955260504,0.89302132781979,0.742940397059757,0.814313998964611,0.797090395734527,0.841815346038783,0.925691799032884,0.85381654916899,0.565445275701471,0.92347310953416,0.68983119192863,0.86460677380342,0.70863057073653,0.793205992960764,0.915495804469357,0.717937033231042,0.874730596395946,0.776473040513637,0.790459282817837,0.938354364583677,0.859570823947542,0.763908422996524,0.805983394389605,1,0.889822302290295,0.878164398159511,0.985315798252566,0.740507050152662,0.795440871586388,0.868423286709383,0.976540706140376,0.935057059987176,0.715839452633771,0.882789165382292,0.864535614059201,0.745151772204939,0.956749754520686,0.822704054467329,0.853460113011948,0.746624661593298,0.931998948917263,0.915270873265293,0.774326762325309,0.849075280337166,0.852849642615977,0.89770362684593,0.761750292473833,0.849265795717412,0.934310026985381,0.269467699461289,0.510895486082672,0.557598115026357,0.616466470817444,0.287514054502791,0.498241527532055,0.58150302690917,0.732005210793853,0.697759677867254,0.607953113938803,0.392864093483104,0.330646813075157,0.669581387586812,0.633360332780578,0.419091694216647,0.392348134945934,0.449798905575891,0.632675683233001,0.288106821026437,0.565989208791243,0.418505647636197,0.662402516940171,0.248370088610553,0.593031318108511,0.610616419995264,0.491274458415988,0.708051732588734,0.47563314586123,0.456599665487333,0.344827696193889
"O22A8",0.566977038179496,0.407924881340682,0.520935666283273,0.925010878973437,0.99186342282498,0.43865185050357,0.409522173309296,0.65869667454935,0.215256891651291,0.347287134622544,0.996405302731057,0.89162094596091,0.595104725287908,0.376100116747959,0.721470592568586,0.992252833792337,0.785017157669765,0.590757465685543,0.974507917148259,0.660119740330112,0.704686589517972,0.617863837836525,0.983930512011947,0.952804518898421,0.994583504512105,0.350899493496221,0.958733496854321,0.593355782243014,0.734109248695293,0.607548055951311,0.632433445477371,0.829121494017417,0.537019142644321,0.996089116522092,0.715322546690721,0.529473233548213,0.988855947467144,0.996866928482627,0.671252228470289,0.605971552743595,0.889822302290295,1,0.998299371505681,0.949813995843954,0.488480656707525,0.734142601398356,0.966762261582247,0.946665237369091,0.832589875223646,0.616340658777669,0.756985494101658,0.996324913615521,0.665612000181915,0.965352528270819,0.650121148772788,0.996311807032351,0.659253269049899,0.97934732176331,0.975614568635821,0.722317473841509,0.980212788208643,0.755717710383729,0.969312392134262,0.700468628232639,0.98850111301343,0.855138933008676,0.0566599276674252,0.233367164654357,0.169742038395158,0.216143583442622,0.066461808490179,0.208858555488974,0.188437105849914,0.387074914689579,0.3453434474037,0.233763507125165,0.071378523738003,0.111263174063173,0.430155059713231,0.278489808850562,0.112206900166288,0.190694515779511,0.134567229355234,0.28178467905591,0.0913913272786224,0.164883080839046,0.0812866468879851,0.298386645174752,0.0421722858181084,0.193477058392037,0.230919404366488,0.346620143566727,0.413818903839593,0.164324063430839,0.133871119506482,0.148549947246071
"O22B1",0.561030962595599,0.397857348996286,0.507897563642254,0.915768984931034,0.986859276785722,0.431628596786518,0.39693648872032,0.653688639707676,0.210420180931395,0.340327589269767,0.997580513547931,0.881180854273549,0.585001916224541,0.365353004517987,0.711269202946448,0.988458405701078,0.771828486679761,0.581867773277011,0.965174391364267,0.649325053408716,0.696161535858529,0.602786562967401,0.976901919270672,0.94441556207467,0.992851357579316,0.339830702097242,0.950071947630904,0.584803931571908,0.721930812802198,0.597386348249746,0.62316597455584,0.819772638228173,0.523808346598443,0.99771872506308,0.709732476579614,0.515056654689502,0.981531018539744,0.994821973342531,0.660972239970486,0.595497015718537,0.878164398159511,0.998299371505681,1,0.94368004385601,0.474741667232844,0.726647005188839,0.952635892474612,0.933877189416331,0.816364740525449,0.606403395570653,0.747670972721257,0.993501243179346,0.656933097098675,0.953488552351902,0.635962281798777,0.995723162046238,0.64958393086714,0.967930159032452,0.9654669611416,0.714488020059443,0.972481023150925,0.744863902497881,0.955780547515353,0.69286049009125,0.982502769374828,0.840808424077786,0.0485291659913592,0.216569845017969,0.150826669536709,0.193590324624315,0.0576624296536961,0.192312035714444,0.168675893199067,0.360702257448942,0.317764559865499,0.211405293495295,0.0592511472277423,0.100125773549433,0.400033380967776,0.254040909360406,0.0982614929399828,0.176493153161961,0.119548416316056,0.254895878970453,0.0818458429157605,0.143918104251044,0.0679523172109966,0.271074874035762,0.0345306371805176,0.171301424058072,0.208236507229459,0.32848658056332,0.386796546321359,0.148559747508822,0.118657666620835,0.136751091247213
"O22B2",0.653775607348131,0.564022360545135,0.683244065838526,0.955063612465272,0.930657448427505,0.548668493919247,0.570398162425888,0.726916236259712,0.293767653268963,0.444293654216283,0.929489864264575,0.942638130863018,0.732911691638126,0.526902325331227,0.828972194947355,0.923019127722395,0.879326463607219,0.675898519650278,0.939972168085184,0.735135979883107,0.804471239646038,0.757268160697253,0.907949165907787,0.958449136512019,0.923658369036792,0.512296353205423,0.958846979556417,0.678858166265002,0.845017285920352,0.695042520875543,0.767666303148448,0.912394029627982,0.677630853039022,0.941289608327211,0.781941941906111,0.724665257553889,0.976526489173198,0.927514660027767,0.753071309726522,0.766537367966649,0.985315798252566,0.949813995843954,0.94368004385601,1,0.678799466196603,0.797919297837777,0.915252670695458,0.987114816681754,0.920239263742949,0.69983633788846,0.868815603945785,0.9302967732215,0.74030727070306,0.979107211368487,0.786691680831309,0.924231898509111,0.736976492159804,0.967008052734942,0.955190795539007,0.780644259906947,0.910550091850727,0.842790433087339,0.937513694988681,0.765274963138561,0.91482938653567,0.930121368335668,0.209500344279947,0.432552531646314,0.443082910141317,0.493381396448099,0.225158001868015,0.416212499522637,0.464885200549351,0.626008549635582,0.588028460983444,0.495847958258627,0.300703191274004,0.267170150371285,0.589445359847321,0.525781025146933,0.330379854301605,0.334284432838147,0.359118278184907,0.518266734062264,0.232608965428537,0.442575011388719,0.320193356492907,0.544810916472043,0.190027673987657,0.470544051023499,0.495296356278481,0.450220507862008,0.61412073858462,0.38611772253652,0.36139204329623,0.289416345016661
