task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
458	34/617f0b	1706820	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B3)	COMPLETED	0	2024-11-10 13:07:08.974	1.4s	1s	316.3%	114.1 MB	641.1 MB	104.1 MB	2.1 MB
459	43/4ab650	1707084	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A7)	COMPLETED	0	2024-11-10 13:07:10.328	1.4s	1s	355.5%	114.2 MB	705.1 MB	114.6 MB	2.1 MB
460	d9/6bf083	1707350	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B8)	COMPLETED	0	2024-11-10 13:07:11.741	1.2s	1s	327.1%	7.6 MB	17.1 MB	97.5 MB	2.1 MB
461	a5/0e6782	1707573	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B2)	COMPLETED	0	2024-11-10 13:07:12.975	1.4s	1s	349.0%	114 MB	705.1 MB	104.9 MB	2.1 MB
462	ca/b30e97	1707836	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B4)	COMPLETED	0	2024-11-10 13:07:14.416	1.2s	1s	370.6%	7.6 MB	17.1 MB	105.7 MB	2.1 MB
463	b2/a1da14	1708048	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B6)	COMPLETED	0	2024-11-10 13:07:15.624	1.2s	1s	360.8%	7 MB	17.1 MB	97.3 MB	2.1 MB
464	f5/56328b	1708261	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C1)	COMPLETED	0	2024-11-10 13:07:16.854	1.3s	1s	288.9%	7.8 MB	17.1 MB	81.7 MB	2.1 MB
465	1c/fb414f	1708485	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B7)	COMPLETED	0	2024-11-10 13:07:18.114	1.3s	1s	315.1%	113.9 MB	705.1 MB	108 MB	2.1 MB
466	e8/bbcc9e	1708751	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C7)	COMPLETED	0	2024-11-10 13:07:19.459	1.3s	1s	324.2%	7.4 MB	17.1 MB	97.8 MB	2.1 MB
467	99/5fe0be	1708966	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C3)	COMPLETED	0	2024-11-10 13:07:20.715	1.2s	1s	309.7%	7.6 MB	17.1 MB	93.7 MB	2.1 MB
468	15/a11e3c	1709180	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B1)	COMPLETED	0	2024-11-10 13:07:21.960	1.4s	1s	310.8%	114 MB	641.1 MB	86.8 MB	2.1 MB
469	08/61cd10	1709450	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22B5)	COMPLETED	0	2024-11-10 13:07:23.347	1.2s	1s	320.6%	7 MB	17.1 MB	88.9 MB	2.1 MB
470	ec/e9c4c8	1709664	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C8)	COMPLETED	0	2024-11-10 13:07:24.568	1.2s	1s	314.1%	8 MB	17.1 MB	94.6 MB	2.1 MB
471	42/a1b819	1709880	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C2)	COMPLETED	0	2024-11-10 13:07:25.804	1.3s	1s	282.8%	7.6 MB	17.1 MB	83.9 MB	2.1 MB
472	17/02c96f	1710125	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C4)	COMPLETED	0	2024-11-10 13:07:27.137	1.2s	1s	358.9%	6.5 MB	17.1 MB	96.9 MB	2.1 MB
473	ff/680539	1710346	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C5)	COMPLETED	0	2024-11-10 13:07:28.358	1.2s	1s	328.5%	6.9 MB	17.1 MB	102.8 MB	2.1 MB
474	74/f06988	1710559	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22C6)	COMPLETED	0	2024-11-10 13:07:29.595	1.3s	1s	265.3%	7.4 MB	17.1 MB	69.9 MB	2.1 MB
475	a6/628cf5	1710771	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D6)	COMPLETED	0	2024-11-10 13:07:30.854	1.2s	1s	360.1%	7.1 MB	17.1 MB	99.9 MB	2.1 MB
476	85/5efb46	1710986	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D2)	COMPLETED	0	2024-11-10 13:07:32.092	1.3s	1s	365.0%	7.5 MB	17.1 MB	95.5 MB	2.1 MB
477	e2/c0c002	1711210	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D8)	COMPLETED	0	2024-11-10 13:07:33.352	1.3s	1s	321.4%	8 MB	17.1 MB	107.9 MB	2.1 MB
478	fb/d1f060	1711422	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D1)	COMPLETED	0	2024-11-10 13:07:34.658	1.2s	1s	320.6%	8.1 MB	17.1 MB	89.1 MB	2.1 MB
479	cc/ba6ebd	1711634	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D3)	COMPLETED	0	2024-11-10 13:07:35.862	1.3s	1s	355.1%	7.1 MB	17.1 MB	93.6 MB	2.1 MB
480	66/d6be26	1711844	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D4)	COMPLETED	0	2024-11-10 13:07:37.130	1.2s	1s	347.9%	8 MB	17.1 MB	96.8 MB	2.1 MB
481	24/05926f	1712069	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D7)	COMPLETED	0	2024-11-10 13:07:38.358	1.4s	1s	326.1%	114.1 MB	705.1 MB	104.6 MB	2.1 MB
482	32/8c965a	1712335	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22D5)	COMPLETED	0	2024-11-10 13:07:39.726	1.2s	1s	370.9%	8 MB	17.1 MB	98.2 MB	2.1 MB
483	8e/51457f	1712546	NFCORE_CRISPRISCREEN:CRISPRISCREEN:PREPARE_COUNTS ([highN4A8.featureCounts.txt, highN4A2.featureCounts.txt, highN4A1.featureCounts.txt, highN4A3.featureCounts.txt, highN4A4.featureCounts.txt, highN4B1.featureCounts.txt, highN4A6.featureCounts.txt, highN4B2.featureCounts.txt, highN4A7.featureCounts.txt, highN4A5.featureCounts.txt, highN4B4.featureCounts.txt, highN4B3.featureCounts.txt, highN4B5.featureCounts.txt, highN4B8.featureCounts.txt, highN4B6.featureCounts.txt, highN4B7.featureCounts.txt, highN4C1.featureCounts.txt, highN4C6.featureCounts.txt, highN4C3.featureCounts.txt, highN4C2.featureCounts.txt, highN4C4.featureCounts.txt, highN4C7.featureCounts.txt, highN4C5.featureCounts.txt, highN4D1.featureCounts.txt, highN4C8.featureCounts.txt, highN4D2.featureCounts.txt, highN4D5.featureCounts.txt, highN4D4.featureCounts.txt, highN4D3.featureCounts.txt, LD1A1.featureCounts.txt, LD1A4.featureCounts.txt, highN4D6.featureCounts.txt, LD1A5.featureCounts.txt, LD1B3.featureCounts.txt, LD1A2.featureCounts.txt, LD1A3.featureCounts.txt, LD1A6.featureCounts.txt, LD1A7.featureCounts.txt, LD1B2.featureCounts.txt, LD1B4.featureCounts.txt, LD1B1.featureCounts.txt, LD1B7.featureCounts.txt, LD1C1.featureCounts.txt, LD1B6.featureCounts.txt, LD1C2.featureCounts.txt, LD1C3.featureCounts.txt, LD1B5.featureCounts.txt, LD1C4.featureCounts.txt, LD1C8.featureCounts.txt, LD1C5.featureCounts.txt, LD1C7.featureCounts.txt, LD1C9.featureCounts.txt, LD1C10.featureCounts.txt, LD1D1.featureCounts.txt, LD1C6.featureCounts.txt, LD1D5.featureCounts.txt, LD1D8.featureCounts.txt, LD1D7.featureCounts.txt, LD1D4.featureCounts.txt, LD1D10.featureCounts.txt, LD1D2.featureCounts.txt, LD1D3.featureCounts.txt, LD1D6.featureCounts.txt, LD1D9.featureCounts.txt, O22A4.featureCounts.txt, O22A3.featureCounts.txt, O22A1.featureCounts.txt, O22A2.featureCounts.txt, O22A6.featureCounts.txt, O22A5.featureCounts.txt, O22A8.featureCounts.txt, O22B3.featureCounts.txt, O22A7.featureCounts.txt, O22B8.featureCounts.txt, O22B2.featureCounts.txt, O22B4.featureCounts.txt, O22B6.featureCounts.txt, O22C1.featureCounts.txt, O22B7.featureCounts.txt, O22C7.featureCounts.txt, O22C3.featureCounts.txt, O22B1.featureCounts.txt, O22B5.featureCounts.txt, O22C8.featureCounts.txt, O22C2.featureCounts.txt, O22C4.featureCounts.txt, O22C5.featureCounts.txt, O22C6.featureCounts.txt, O22D6.featureCounts.txt, O22D2.featureCounts.txt, O22D8.featureCounts.txt, O22D1.featureCounts.txt, O22D3.featureCounts.txt, O22D4.featureCounts.txt, O22D7.featureCounts.txt, O22D5.featureCounts.txt])	COMPLETED	0	2024-11-10 13:07:40.930	10.9s	7s	107.4%	121.9 MB	1.1 GB	210.7 MB	9.2 MB
484	6e/f80aa4	1713353	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FITNESS (samplesheet_1stCultiv_2ndCultiv.csv)	COMPLETED	0	2024-11-10 13:07:54.271	2h 58m 40s	2h 58m 32s	787.1%	9.2 GB	19.5 GB	130.2 MB	99.6 MB
485	1a/e35e91	1813858	NFCORE_CRISPRISCREEN:CRISPRISCREEN:RMARKDOWNNOTEBOOK (counts_summary)	COMPLETED	0	2024-11-10 16:06:34.815	2m	1m 24s	89.0%	1.3 GB	1.8 GB	59.8 MB	31.6 MB
486	78/d63236	1815813	NFCORE_CRISPRISCREEN:CRISPRISCREEN:MULTIQC	COMPLETED	0	2024-11-10 16:08:38.883	55.3s	34.7s	55.1%	820.4 MB	10.7 GB	256 MB	59.4 MB
